0.505051 	0.0077691 	0.0011719 	-4.14119e-23
0.515152 	0.0232158 	0.00350189 	-1.23748e-22
0.525253 	0.0354085 	0.00532908 	-8.47969e-23
0.535354 	0.0434713 	0.00679878 	5.92031e-25
0.545455 	0.0503521 	0.00800777 	2.39228e-23
0.555556 	0.0521017 	0.00815741 	1.41427e-22
0.565657 	0.0538894 	0.0083157 	2.445e-22
0.575758 	0.053506 	0.0080684 	2.45206e-22
0.585859 	0.0531225 	0.00782109 	2.45912e-22
0.59596 	0.0526514 	0.00764177 	1.80787e-22
0.606061 	0.0521557 	0.00747962 	9.28204e-23
0.616162 	0.0517479 	0.00734689 	3.9655e-23
0.626263 	0.0514117 	0.00724115 	1.34322e-23
0.636364 	0.0510873 	0.00713434 	3.2499e-24
0.646465 	0.0507991 	0.00703784 	-3.62795e-23
0.656566 	0.0505109 	0.00694133 	-7.5809e-23
0.666667 	0.0502353 	0.00683363 	-5.97197e-23
0.676768 	0.0499609 	0.00672988 	-1.46818e-23
0.686869 	0.0496947 	0.00662193 	1.62476e-24
0.69697 	0.0494336 	0.00651935 	7.72038e-23
0.707071 	0.0491762 	0.00641468 	1.50103e-22
0.717172 	0.0489326 	0.00631225 	7.98752e-23
0.727273 	0.0486885 	0.00621271 	-2.34445e-23
0.737374 	0.0484578 	0.00611142 	-7.64796e-23
0.747475 	0.0482295 	0.0060172 	-1.22267e-22
0.757576 	0.0480069 	0.00592045 	-1.63835e-22
0.767677 	0.0477949 	0.00582869 	-1.12891e-22
0.777778 	0.0475823 	0.00573898 	-4.66591e-23
0.787879 	0.0473832 	0.00564791 	-2.0191e-23
0.79798 	0.0471855 	0.00556374 	4.67023e-24
0.808081 	0.0469923 	0.00547792 	2.37674e-23
0.818182 	0.0468098 	0.00539662 	1.09717e-23
0.828283 	0.0466264 	0.00531782 	-5.81975e-24
0.838384 	0.0464541 	0.00523766 	1.48599e-23
0.848485 	0.0462844 	0.00516443 	2.15884e-23
0.858586 	0.0461158 	0.00509087 	2.61011e-23
0.868687 	0.0459606 	0.00501895 	1.91878e-23
0.878788 	0.0458039 	0.00495106 	2.56285e-23
0.888889 	0.0456537 	0.00488113 	2.23348e-23
0.89899 	0.0455093 	0.00481838 	1.62921e-23
0.909091 	0.0453648 	0.00475563 	1.02493e-23
0.919192 	0.0452298 	0.00469281 	3.07071e-23
0.929293 	0.0450969 	0.0046349 	5.98369e-23
0.939394 	0.0449639 	0.004577 	8.89667e-23
0.949495 	0.0448425 	0.00452068 	9.84002e-23
0.959596 	0.0447202 	0.00446733 	1.07847e-22
0.969697 	0.0446006 	0.00441306 	1.1672e-22
0.979798 	0.0444883 	0.00436348 	9.35131e-23
0.989899 	0.0443759 	0.00431431 	6.88626e-23
1 	0.0442672 	0.00426513 	4.20777e-23
