0.505051 	0.736806 	0.0130412 	4.89807e-22
0.515152 	2.20174 	0.0389701 	1.46365e-21
0.525253 	3.07024 	0.0349371 	1.21669e-21
0.535354 	2.94348 	0.0203185 	3.17614e-22
0.545455 	2.82535 	0.0116268 	1.45018e-23
0.555556 	2.73797 	0.0173824 	-1.11636e-21
0.565657 	2.65119 	0.0236916 	-2.11424e-21
0.575758 	2.58845 	0.0246273 	-1.99135e-21
0.585859 	2.52571 	0.025563 	-1.86847e-21
0.59596 	2.47419 	0.0267722 	-1.32614e-21
0.606061 	2.42543 	0.0278652 	-6.21875e-22
0.616162 	2.38172 	0.0285718 	-2.18477e-22
0.626263 	2.34229 	0.0293269 	-6.20943e-23
0.636364 	2.30452 	0.0296529 	-7.44437e-25
0.646465 	2.27174 	0.0301551 	1.90862e-22
0.656566 	2.23897 	0.0306573 	3.82469e-22
0.666667 	2.21084 	0.030488 	3.01729e-22
0.676768 	2.18309 	0.0307575 	7.8339e-23
0.686869 	2.15755 	0.0304141 	6.3137e-24
0.69697 	2.13372 	0.030481 	-3.89118e-22
0.707071 	2.11044 	0.0302739 	-7.71522e-22
0.717172 	2.08971 	0.0299042 	-4.44084e-22
0.727273 	2.069 	0.0297977 	4.77666e-23
0.737374 	2.05019 	0.0290888 	3.02445e-22
0.747475 	2.03203 	0.0288367 	5.38653e-22
0.757576 	2.01447 	0.0282462 	7.61207e-22
0.767677 	1.99841 	0.0277123 	5.33692e-22
0.777778 	1.98236 	0.02734 	2.28733e-22
0.787879 	1.96767 	0.0264626 	1.18458e-22
0.79798 	1.95338 	0.0259927 	-1.05388e-24
0.808081 	1.93945 	0.0252924 	-9.58206e-23
0.818182 	1.92664 	0.0245703 	-3.9411e-23
0.828283 	1.91383 	0.0240226 	3.79576e-23
0.838384 	1.90186 	0.0230946 	-8.4161e-23
0.848485 	1.89032 	0.0224865 	-1.22102e-22
0.858586 	1.87884 	0.0218343 	-1.47556e-22
0.868687 	1.86837 	0.0209295 	-1.02685e-22
0.878788 	1.85791 	0.0202758 	-1.2955e-22
0.888889 	1.84782 	0.0193631 	-1.05763e-22
0.89899 	1.83829 	0.0186766 	-7.66547e-23
0.909091 	1.82876 	0.01799 	-4.75461e-23
0.919192 	1.81979 	0.0170881 	-1.67672e-22
0.929293 	1.81107 	0.0163794 	-3.52752e-22
0.939394 	1.80235 	0.0156707 	-5.37831e-22
0.949495 	1.7943 	0.0147941 	-6.17655e-22
0.959596 	1.78628 	0.0140724 	-6.98595e-22
0.969697 	1.77838 	0.0132587 	-7.72354e-22
0.979798 	1.77096 	0.0125099 	-6.24536e-22
0.989899 	1.76355 	0.0117827 	-4.67389e-22
1 	1.75634 	0.0109841 	-2.83227e-22
