0.505051 	0.00865052 	0.000992966 	-5.02581e-23
0.515152 	0.0258497 	0.0029672 	-1.50182e-22
0.525253 	0.0389003 	0.00434921 	-1.04814e-22
0.535354 	0.0459741 	0.00522639 	4.06779e-24
0.545455 	0.0518704 	0.00590221 	3.94604e-23
0.555556 	0.052707 	0.00576056 	2.02878e-22
0.565657 	0.0535703 	0.00562666 	3.45767e-22
0.575758 	0.0528767 	0.00535046 	3.50012e-22
0.585859 	0.0521831 	0.00507426 	3.54256e-22
0.59596 	0.0515977 	0.00489317 	2.61691e-22
0.606061 	0.0510402 	0.00473579 	1.36068e-22
0.616162 	0.0505769 	0.0045988 	5.9082e-23
0.626263 	0.0501914 	0.00448321 	1.97543e-23
0.636364 	0.0498152 	0.0043655 	5.91756e-24
0.646465 	0.0494662 	0.00425806 	-6.01894e-23
0.656566 	0.0491172 	0.00415063 	-1.26296e-22
0.666667 	0.048789 	0.0040313 	-9.86692e-23
0.676768 	0.0484613 	0.00391686 	-2.2317e-23
0.686869 	0.0481465 	0.00380086 	6.3255e-24
0.69697 	0.0478386 	0.0036945 	1.35111e-22
0.707071 	0.0475361 	0.00358612 	2.59763e-22
0.717172 	0.047253 	0.00348328 	1.37702e-22
0.727273 	0.0469689 	0.00338408 	-4.19411e-23
0.737374 	0.0467023 	0.00328453 	-1.36025e-22
0.747475 	0.0464385 	0.0031943 	-2.17577e-22
0.757576 	0.0461823 	0.00310105 	-2.92882e-22
0.767677 	0.04594 	0.00301399 	-2.03106e-22
0.777778 	0.0456968 	0.00292942 	-8.54772e-23
0.787879 	0.0454707 	0.00284464 	-3.93755e-23
0.79798 	0.045246 	0.00276851 	7.79356e-24
0.808081 	0.0450273 	0.0026904 	4.38858e-23
0.818182 	0.044822 	0.0026177 	1.84951e-23
0.828283 	0.0446156 	0.00254797 	-1.46264e-23
0.838384 	0.0444229 	0.00247715 	3.06999e-23
0.848485 	0.0442334 	0.00241475 	4.69137e-23
0.858586 	0.0440452 	0.00235194 	5.79513e-23
0.868687 	0.0438735 	0.002291 	4.02097e-23
0.878788 	0.0437001 	0.00223474 	5.24303e-23
0.888889 	0.0435344 	0.00217621 	4.50157e-23
0.89899 	0.0433756 	0.00212613 	3.40306e-23
0.909091 	0.0432169 	0.00207605 	2.30456e-23
0.919192 	0.0430693 	0.00202581 	7.20684e-23
0.929293 	0.0429242 	0.00198119 	1.45949e-22
0.939394 	0.042779 	0.00193657 	2.19829e-22
0.949495 	0.0426467 	0.00189367 	2.49721e-22
0.959596 	0.0425136 	0.00185416 	2.79974e-22
0.969697 	0.0423831 	0.00181354 	3.07788e-22
0.979798 	0.0422602 	0.00177804 	2.48641e-22
0.989899 	0.0421372 	0.001743 	1.85758e-22
1 	0.042018 	0.00170784 	1.13142e-22
