0.505051 	0.290746 	0.034848 	-3.50997e-22
0.515152 	0.868814 	0.104133 	-1.04886e-21
0.525253 	1.25108 	0.146948 	-7.76271e-22
0.535354 	1.33325 	0.154484 	1.70112e-24
0.545455 	1.40023 	0.1628 	2.67155e-22
0.555556 	1.38715 	0.169758 	1.43004e-21
0.565657 	1.37471 	0.176654 	2.44276e-21
0.575758 	1.3684 	0.180557 	2.39445e-21
0.585859 	1.36209 	0.184459 	2.34613e-21
0.59596 	1.3592 	0.189601 	1.6993e-21
0.606061 	1.35718 	0.195077 	8.37504e-22
0.616162 	1.35498 	0.19942 	3.2886e-22
0.626263 	1.3528 	0.202893 	1.00102e-22
0.636364 	1.35009 	0.205947 	2.72799e-23
0.646465 	1.34644 	0.208118 	-3.44221e-22
0.656566 	1.34279 	0.210289 	-7.15722e-22
0.666667 	1.33776 	0.211174 	-5.62304e-22
0.676768 	1.33282 	0.2121 	-1.1975e-22
0.686869 	1.32714 	0.212343 	3.74773e-23
0.69697 	1.32121 	0.212337 	7.99639e-22
0.707071 	1.31511 	0.212124 	1.54368e-21
0.717172 	1.30852 	0.211318 	8.04602e-22
0.727273 	1.30202 	0.210592 	-2.88089e-22
0.737374 	1.29533 	0.209352 	-8.71938e-22
0.747475 	1.28872 	0.208144 	-1.38392e-21
0.757576 	1.2822 	0.206777 	-1.86256e-21
0.767677 	1.27597 	0.205276 	-1.29515e-21
0.777778 	1.26975 	0.203821 	-5.48467e-22
0.787879 	1.26411 	0.202201 	-2.58807e-22
0.79798 	1.25863 	0.200683 	5.58473e-23
0.808081 	1.25334 	0.199112 	2.96589e-22
0.818182 	1.24865 	0.197563 	1.23186e-22
0.828283 	1.24396 	0.196061 	-1.0284e-22
0.838384 	1.23972 	0.194473 	2.22074e-22
0.848485 	1.23568 	0.192988 	3.41937e-22
0.858586 	1.23168 	0.19149 	4.24546e-22
0.868687 	1.22813 	0.189929 	2.93281e-22
0.878788 	1.22459 	0.188442 	3.73651e-22
0.888889 	1.2212 	0.186878 	3.18031e-22
0.89899 	1.21804 	0.185385 	2.42054e-22
0.909091 	1.21488 	0.183892 	1.66077e-22
0.919192 	1.21194 	0.182336 	5.16126e-22
0.929293 	1.20908 	0.180841 	1.04261e-21
0.939394 	1.20623 	0.179346 	1.5691e-21
0.949495 	1.20364 	0.177807 	1.78264e-21
0.959596 	1.20105 	0.176317 	1.9985e-21
0.969697 	1.19851 	0.1748 	2.19684e-21
0.979798 	1.19615 	0.173314 	1.77481e-21
0.989899 	1.1938 	0.171836 	1.32613e-21
1 	1.19151 	0.17034 	8.08407e-22
